NCBI_GID	ENSEMBL_GID	Assignation	NCBI_gene_Overlap
106608801	ENSSSAG00000005428	automatic	NA
100196325	ENSSSAG00000006001	automatic	NA
106608843	ENSSSAG00000103370	automatic	NA
106608847	ENSSSAG00000006270	automatic	NA
106608848	ENSSSAG00000107354	automatic	NA
106608896	ENSSSAG00000008288	automatic	NA
106608849	ENSSSAG00000008295	automatic	NA
106608850	ENSSSAG00000008306	automatic	NA
106608851	ENSSSAG00000008328	automatic	NA
106608855	ENSSSAG00000104995	automatic	NA
106608852	ENSSSAG00000008334	automatic	NA
100196627	ENSSSAG00000008409	automatic	NA
106608853	ENSSSAG00000008419	automatic	NA
106608854	ENSSSAG00000008429	automatic	NA
106608856	ENSSSAG00000008438	automatic	NA
106608857	ENSSSAG00000042367	automatic	NA
106608858	ENSSSAG00000010271	automatic	NA
106608859	ENSSSAG00000015288	automatic	NA
106608861	ENSSSAG00000015647	automatic	NA
106608862	ENSSSAG00000081896	automatic	NA
100195845	ENSSSAG00000015725	automatic	NA
106608864	ENSSSAG00000015741	automatic	NA
106608863	ENSSSAG00000015994	automatic	NA
106608865	ENSSSAG00000048069	automatic	NA
106608867	ENSSSAG00000019169	automatic	NA
106608868	ENSSSAG00000118588	automatic	NA
106608870	ENSSSAG00000025969	automatic	NA
106608871	ENSSSAG00000114551	automatic	NA
106608872	ENSSSAG00000026315	automatic	NA
106608898	ENSSSAG00000027277	automatic	NA
106608874	ENSSSAG00000085422	automatic	NA
100380360	ENSSSAG00000028016	automatic	NA
106608877	ENSSSAG00000035492	automatic	NA
106608879	ENSSSAG00000035894	automatic	NA
106608882	ENSSSAG00000121620	automatic	NA
106608880	ENSSSAG00000036393	automatic	NA
100380301	ENSSSAG00000038956	automatic	NA
106608881	ENSSSAG00000113098	automatic	NA
100195971	ENSSSAG00000045614	automatic	NA
106608888	ENSSSAG00000105581	automatic	NA
106608890	ENSSSAG00000045656	automatic	NA
106608889	ENSSSAG00000045702	automatic	NA
106608891	ENSSSAG00000038006	automatic	NA
106608894	ENSSSAG00000038633	automatic	NA
106608893	ENSSSAG00000054628	automatic	NA
106609018	ENSSSAG00000094894	automatic	NA
106609016	ENSSSAG00000049170	automatic	NA
106609014	ENSSSAG00000048993	automatic	NA
106609015	ENSSSAG00000048972	automatic	NA
106609026	ENSSSAG00000083115	automatic	NA
106609013	ENSSSAG00000121113	automatic	NA
106609011	ENSSSAG00000092248	automatic	NA
106609012	ENSSSAG00000095177	automatic	NA
106608914	ENSSSAG00000048909	automatic	NA
106609008	ENSSSAG00000105047	automatic	NA
106609007	ENSSSAG00000048814	automatic	NA
106608910	ENSSSAG00000105370	automatic	NA
106609004	ENSSSAG00000048854	automatic	NA
106609003	ENSSSAG00000090905	automatic	NA
106609002	ENSSSAG00000048787	automatic	NA
106609001	ENSSSAG00000048772	automatic	NA
106608999	ENSSSAG00000111188	automatic	NA
106608998	ENSSSAG00000112885	automatic	NA
106608995	ENSSSAG00000048719	automatic	NA
106608996	ENSSSAG00000058067	automatic	NA
106608994	ENSSSAG00000121847	automatic	NA
106608993	ENSSSAG00000045050	automatic	NA
106608991	ENSSSAG00000039784	automatic	NA
106608992	ENSSSAG00000038936	automatic	NA
106608988	ENSSSAG00000037924	automatic	NA
106608987	ENSSSAG00000037801	automatic	NA
106608986	ENSSSAG00000116548	automatic	NA
106608985	ENSSSAG00000072224	automatic	NA
106608984	ENSSSAG00000072208	automatic	NA
106608982	ENSSSAG00000072194	automatic	NA
106608980	ENSSSAG00000072190	automatic	NA
106608978	ENSSSAG00000072167	automatic	NA
106608976	ENSSSAG00000117705	automatic	NA
106608979	ENSSSAG00000086183	automatic	NA
106609022	ENSSSAG00000072158	automatic	NA
100194596	ENSSSAG00000072101	automatic	NA
100286636	ENSSSAG00000072088	automatic	NA
106608974	ENSSSAG00000072074	automatic	NA
106608973	ENSSSAG00000071970	automatic	NA
106608972	ENSSSAG00000071945	automatic	NA
106608971	ENSSSAG00000071937	automatic	NA
100196731	ENSSSAG00000071924	automatic	NA
100196067	ENSSSAG00000071911	automatic	NA
106608969	ENSSSAG00000113331	automatic	NA
106608968	ENSSSAG00000071898	automatic	NA
106608967	ENSSSAG00000108320	automatic	NA
106608965	ENSSSAG00000088552	automatic	NA
106608964	ENSSSAG00000071874	automatic	NA
106608962	ENSSSAG00000071868	automatic	NA
106608960	ENSSSAG00000070378	automatic	NA
106608959	ENSSSAG00000070082	automatic	NA
106609021	ENSSSAG00000070054	automatic	NA
106608958	ENSSSAG00000070044	automatic	NA
106608957	ENSSSAG00000098533	automatic	NA
100306814	ENSSSAG00000068709	automatic	NA
106608956	ENSSSAG00000068069	automatic	NA
106608954	ENSSSAG00000118959	automatic	NA
106608953	ENSSSAG00000102993	automatic	NA
106608952	ENSSSAG00000068053	automatic	NA
106609020	ENSSSAG00000068051	automatic	NA
106608951	ENSSSAG00000068050	automatic	NA
106609019	ENSSSAG00000086592	automatic	NA
123723750	ENSSSAG00000108553	automatic	NA
106608950	ENSSSAG00000044293	automatic	NA
106608947	ENSSSAG00000068013	automatic	NA
106608948	ENSSSAG00000031418	automatic	NA
106608946	ENSSSAG00000068003	automatic	NA
106608945	ENSSSAG00000067998	automatic	NA
106608942	ENSSSAG00000097125	automatic	NA
106608941	ENSSSAG00000067986	automatic	NA
106608940	ENSSSAG00000067397	automatic	NA
123723675	ENSSSAG00000067381	automatic	NA
106608934	ENSSSAG00000066292	automatic	NA
106608931	ENSSSAG00000065920	automatic	NA
106608930	ENSSSAG00000065900	automatic	NA
106608929	ENSSSAG00000065887	automatic	NA
106608928	ENSSSAG00000108226	automatic	NA
100380488	ENSSSAG00000064922	automatic	NA
106608926	ENSSSAG00000064879	automatic	NA
106608900	ENSSSAG00000064874	automatic	NA
106608925	ENSSSAG00000064738	automatic	NA
106608923	ENSSSAG00000090893	automatic	NA
106608922	ENSSSAG00000064682	automatic	NA
106609064	ENSSSAG00000118234	automatic	NA
106609063	ENSSSAG00000096072	automatic	NA
106609061	ENSSSAG00000067582	automatic	NA
106609060	ENSSSAG00000067565	automatic	NA
106609058	ENSSSAG00000067529	automatic	NA
106609035	ENSSSAG00000106816	automatic	NA
106609057	ENSSSAG00000067514	automatic	NA
100195977	ENSSSAG00000084461	automatic	NA
106609056	ENSSSAG00000085591	automatic	NA
106609055	ENSSSAG00000067505	automatic	NA
106609054	ENSSSAG00000064118	automatic	NA
106609053	ENSSSAG00000064040	automatic	NA
106609052	ENSSSAG00000057091	automatic	NA
106609051	ENSSSAG00000084228	automatic	NA
106609034	ENSSSAG00000060645	automatic	NA
106609050	ENSSSAG00000056916	automatic	NA
106609045	ENSSSAG00000056858	automatic	NA
106609047	ENSSSAG00000119588	automatic	NA
106609065	ENSSSAG00000056840	automatic	NA
106609082	ENSSSAG00000003319	automatic	NA
106609083	ENSSSAG00000094260	automatic	NA
106609084	ENSSSAG00000083265	automatic	NA
106591031	ENSSSAG00000095212	automatic	NA
106609030	ENSSSAG00000054897	automatic	NA
106609029	ENSSSAG00000054143	automatic	NA
106609028	ENSSSAG00000109181	automatic	NA
106609075	ENSSSAG00000098231	automatic	NA
106609074	ENSSSAG00000067626	automatic	NA
106609072	ENSSSAG00000067718	automatic	NA
100194607	ENSSSAG00000067727	automatic	NA
106609071	ENSSSAG00000083279	automatic	NA
100196045	ENSSSAG00000110879	automatic	NA
100195724	ENSSSAG00000002266	automatic	NA
106609077	ENSSSAG00000002466	automatic	NA
106609097	ENSSSAG00000003486	automatic	NA
106609100	ENSSSAG00000097083	automatic	NA
106609102	ENSSSAG00000004769	automatic	NA
106609087	ENSSSAG00000040079	automatic	NA
100306760	ENSSSAG00000004943	automatic	NA
106609105	ENSSSAG00000093076	automatic	NA
106609106	ENSSSAG00000005064	automatic	NA
106609107	ENSSSAG00000005143	automatic	NA
106609109	ENSSSAG00000005337	automatic	NA
106609111	ENSSSAG00000007506	automatic	NA
106609112	ENSSSAG00000008083	automatic	NA
106609113	ENSSSAG00000066958	automatic	NA
106609114	ENSSSAG00000066974	automatic	NA
106609115	ENSSSAG00000042964	automatic	NA
106609116	ENSSSAG00000052715	automatic	NA
106609117	ENSSSAG00000053148	automatic	NA
106609118	ENSSSAG00000053166	automatic	NA
106609119	ENSSSAG00000053454	automatic	NA
106609158	ENSSSAG00000054726	automatic	NA
106609122	ENSSSAG00000079599	automatic	NA
106609159	ENSSSAG00000066346	automatic	NA
123743774	ENSSSAG00000055881	automatic	NA
106609123	ENSSSAG00000055896	automatic	NA
100194554	ENSSSAG00000055931	automatic	NA
106609124	ENSSSAG00000097715	automatic	NA
106609128	ENSSSAG00000107414	automatic	NA
106609130	ENSSSAG00000056179	automatic	NA
106609131	ENSSSAG00000056232	automatic	NA
106609137	ENSSSAG00000056622	automatic	NA
106609138	ENSSSAG00000056642	automatic	NA
106609141	ENSSSAG00000093827	automatic	NA
106609140	ENSSSAG00000093827	automatic	NA
106609139	ENSSSAG00000056693	automatic	NA
100195091	ENSSSAG00000056718	automatic	NA
106609147	ENSSSAG00000082703	automatic	NA
106609150	ENSSSAG00000040026	automatic	NA
106609152	ENSSSAG00000092533	automatic	NA
106609095	ENSSSAG00000064431	automatic	NA
106609096	ENSSSAG00000119591	automatic	NA
106609153	ENSSSAG00000073256	automatic	NA
106609254	ENSSSAG00000120427	automatic	NA
106609251	ENSSSAG00000002200	automatic	NA
106609252	ENSSSAG00000002223	automatic	NA
106609250	ENSSSAG00000002287	automatic	NA
106609249	ENSSSAG00000002379	automatic	NA
106609248	ENSSSAG00000086919	automatic	NA
106609244	ENSSSAG00000002406	automatic	NA
106609245	ENSSSAG00000002586	automatic	NA
106609243	ENSSSAG00000111312	automatic	NA
106609242	ENSSSAG00000003647	automatic	NA
106609240	ENSSSAG00000003668	automatic	NA
106609239	ENSSSAG00000003702	automatic	NA
106609237	ENSSSAG00000003801	automatic	NA
106609228	ENSSSAG00000005207	automatic	NA
106609229	ENSSSAG00000007616	automatic	NA
106609225	ENSSSAG00000106805	automatic	NA
106609233	ENSSSAG00000007709	automatic	NA
106609234	ENSSSAG00000007718	automatic	NA
106609230	ENSSSAG00000121101	automatic	NA
106609232	ENSSSAG00000116748	automatic	NA
106609227	ENSSSAG00000007989	automatic	NA
100194520	ENSSSAG00000008019	automatic	NA
106609224	ENSSSAG00000008044	automatic	NA
106609223	ENSSSAG00000008074	automatic	NA
106609221	ENSSSAG00000096334	automatic	NA
106609220	ENSSSAG00000089355	automatic	NA
106609217	ENSSSAG00000048131	automatic	NA
100380494	ENSSSAG00000055328	automatic	NA
106609216	ENSSSAG00000055342	automatic	NA
106609213	ENSSSAG00000107921	automatic	NA
106609212	ENSSSAG00000055377	automatic	NA
106609210	ENSSSAG00000055514	automatic	NA
106609211	ENSSSAG00000098080	automatic	NA
106609209	ENSSSAG00000057285	automatic	NA
106609208	ENSSSAG00000057322	automatic	NA
106609207	ENSSSAG00000059174	automatic	NA
106609206	ENSSSAG00000074006	automatic	NA
106609205	ENSSSAG00000059403	automatic	NA
106609204	ENSSSAG00000059430	automatic	NA
106609203	ENSSSAG00000059602	automatic	NA
106609201	ENSSSAG00000121851	automatic	NA
106609199	ENSSSAG00000066299	automatic	NA
106609197	ENSSSAG00000087259	automatic	NA
106609195	ENSSSAG00000088349	automatic	NA
106609192	ENSSSAG00000066381	automatic	NA
106609193	ENSSSAG00000066761	automatic	NA
106609194	ENSSSAG00000118080	automatic	NA
106609191	ENSSSAG00000074312	automatic	NA
106609189	ENSSSAG00000066819	automatic	NA
106609188	ENSSSAG00000066834	automatic	NA
106609187	ENSSSAG00000066846	automatic	NA
106609184	ENSSSAG00000066874	automatic	NA
106609256	ENSSSAG00000066915	automatic	NA
106609162	ENSSSAG00000066918	automatic	NA
106609173	ENSSSAG00000069180	automatic	NA
106609179	ENSSSAG00000067682	automatic	NA
106609169	ENSSSAG00000068778	automatic	NA
106609172	ENSSSAG00000067731	automatic	NA
106609182	ENSSSAG00000066975	automatic	NA
106609328	ENSSSAG00000069390	automatic	NA
106609326	ENSSSAG00000072671	automatic	NA
106609327	ENSSSAG00000098267	automatic	NA
106609325	ENSSSAG00000105798	automatic	NA
106609324	ENSSSAG00000076968	automatic	NA
106609323	ENSSSAG00000077009	automatic	NA
106609322	ENSSSAG00000120168	automatic	NA
100196809	ENSSSAG00000077344	automatic	NA
106609320	ENSSSAG00000077350	automatic	NA
106609315	ENSSSAG00000015764	automatic	NA
106609312	ENSSSAG00000043923	automatic	NA
106609311	ENSSSAG00000043974	automatic	NA
106609308	ENSSSAG00000044469	automatic	NA
106609310	ENSSSAG00000102149	automatic	NA
106609307	ENSSSAG00000044656	automatic	NA
106609306	ENSSSAG00000044688	automatic	NA
100380678	ENSSSAG00000045007	automatic	NA
106609305	ENSSSAG00000090697	automatic	NA
106609304	ENSSSAG00000046171	automatic	NA
106609303	ENSSSAG00000046181	automatic	NA
106609301	ENSSSAG00000081986	automatic	NA
106609300	ENSSSAG00000046267	automatic	NA
106609299	ENSSSAG00000046597	automatic	NA
106609297	ENSSSAG00000050488	automatic	NA
106609296	ENSSSAG00000092263	automatic	NA
106609295	ENSSSAG00000050529	automatic	NA
106609294	ENSSSAG00000091709	automatic	NA
106609290	ENSSSAG00000050654	automatic	NA
106609287	ENSSSAG00000050756	automatic	NA
106609286	ENSSSAG00000115537	automatic	NA
106609285	ENSSSAG00000073164	automatic	NA
106609284	ENSSSAG00000053968	automatic	NA
106609281	ENSSSAG00000053979	automatic	NA
106609283	ENSSSAG00000053999	automatic	NA
106609280	ENSSSAG00000053999	automatic	NA
106609279	ENSSSAG00000054122	automatic	NA
106609277	ENSSSAG00000057708	automatic	NA
106609278	ENSSSAG00000057739	automatic	NA
106609276	ENSSSAG00000057770	automatic	NA
106609274	ENSSSAG00000102563	automatic	NA
106609273	ENSSSAG00000057915	automatic	NA
100380757	ENSSSAG00000057994	automatic	NA
106609272	ENSSSAG00000058901	automatic	NA
106609271	ENSSSAG00000061968	automatic	NA
106609270	ENSSSAG00000090121	automatic	NA
106609269	ENSSSAG00000062530	automatic	NA
106609267	ENSSSAG00000062711	automatic	NA
106609268	ENSSSAG00000090741	automatic	NA
100194592	ENSSSAG00000065070	automatic	NA
100329176	ENSSSAG00000065097	automatic	NA
106609337	ENSSSAG00000065338	automatic	NA
106609340	ENSSSAG00000068557	automatic	NA
106609342	ENSSSAG00000077737	automatic	NA
106609341	ENSSSAG00000068604	automatic	NA
106609345	ENSSSAG00000069545	automatic	NA
106609347	ENSSSAG00000069541	automatic	NA
106609348	ENSSSAG00000111988	automatic	NA
106609349	ENSSSAG00000078366	automatic	NA
106609352	ENSSSAG00000069800	automatic	NA
106609355	ENSSSAG00000070346	automatic	NA
106609353	ENSSSAG00000115429	automatic	NA
106609357	ENSSSAG00000070445	automatic	NA
106609356	ENSSSAG00000070462	automatic	NA
106609359	ENSSSAG00000070970	automatic	NA
106609361	ENSSSAG00000109006	automatic	NA
106609364	ENSSSAG00000071635	automatic	NA
106609365	ENSSSAG00000078063	automatic	NA
106609367	ENSSSAG00000108530	automatic	NA
106609369	ENSSSAG00000109885	automatic	NA
106609368	ENSSSAG00000078432	automatic	NA
123743778	ENSSSAG00000112739	automatic	NA
106609370	ENSSSAG00000112771	automatic	NA
106609456	ENSSSAG00000044872	automatic	NA
106609457	ENSSSAG00000002279	automatic	NA
106609441	ENSSSAG00000002331	automatic	NA
106609438	ENSSSAG00000002360	automatic	NA
106609469	ENSSSAG00000002404	automatic	NA
106609433	ENSSSAG00000002443	automatic	NA
106609446	ENSSSAG00000091551	automatic	NA
100194933	ENSSSAG00000002504	automatic	NA
106609439	ENSSSAG00000002515	automatic	NA
106609458	ENSSSAG00000002526	automatic	NA
100195486	ENSSSAG00000100349	automatic	NA
106609462	ENSSSAG00000002554	automatic	NA
106609463	ENSSSAG00000115518	automatic	NA
106609464	ENSSSAG00000002565	automatic	NA
106609473	ENSSSAG00000108638	automatic	NA
106609453	ENSSSAG00000002591	automatic	NA
106609440	ENSSSAG00000046312	automatic	NA
106609392	ENSSSAG00000096659	automatic	NA
106609390	ENSSSAG00000096659	automatic	NA
106609389	ENSSSAG00000002687	automatic	NA
106609445	ENSSSAG00000002881	automatic	NA
106609471	ENSSSAG00000116109	automatic	NA
100195840	ENSSSAG00000002954	automatic	NA
106609429	ENSSSAG00000003533	automatic	NA
106609452	ENSSSAG00000089632	automatic	NA
106609432	ENSSSAG00000043341	automatic	NA
100195628	ENSSSAG00000044327	automatic	NA
100195265	ENSSSAG00000044345	automatic	NA
106609475	ENSSSAG00000044375	automatic	NA
106609478	ENSSSAG00000107811	automatic	NA
106609455	ENSSSAG00000044831	automatic	NA
106609447	ENSSSAG00000045042	automatic	NA
106609449	ENSSSAG00000045956	automatic	NA
106609474	ENSSSAG00000119071	automatic	NA
106609461	ENSSSAG00000046203	automatic	NA
106609448	ENSSSAG00000096376	automatic	NA
106609435	ENSSSAG00000111243	automatic	NA
106609467	ENSSSAG00000107602	automatic	NA
106609451	ENSSSAG00000048610	automatic	NA
106609479	ENSSSAG00000105295	automatic	NA
106609437	ENSSSAG00000048637	automatic	NA
100194705	ENSSSAG00000048649	automatic	NA
106609436	ENSSSAG00000058593	automatic	NA
106609477	ENSSSAG00000048771	automatic	NA
106609443	ENSSSAG00000106228	automatic	NA
106609434	ENSSSAG00000048807	automatic	NA
106609430	ENSSSAG00000082984	automatic	NA
106609421	ENSSSAG00000101043	automatic	NA
106609419	ENSSSAG00000049032	automatic	NA
106609418	ENSSSAG00000059264	automatic	NA
106609416	ENSSSAG00000099338	automatic	NA
106609413	ENSSSAG00000092375	automatic	NA
106609412	ENSSSAG00000049921	automatic	NA
106609411	ENSSSAG00000050368	automatic	NA
106609485	ENSSSAG00000059802	automatic	NA
100195596	ENSSSAG00000109892	automatic	NA
100136544	ENSSSAG00000059887	automatic	NA
100136547	ENSSSAG00000006004	automatic	NA
106609408	ENSSSAG00000086615	automatic	NA
106609381	ENSSSAG00000060373	automatic	NA
100196789	ENSSSAG00000005879	automatic	NA
106609404	ENSSSAG00000064357	automatic	NA
106609403	ENSSSAG00000085222	automatic	NA
106609402	ENSSSAG00000082371	automatic	NA
106609399	ENSSSAG00000096353	automatic	NA
106609398	ENSSSAG00000002755	automatic	NA
106609397	ENSSSAG00000002786	automatic	NA
106609395	ENSSSAG00000003150	automatic	NA
106609493	ENSSSAG00000076602	automatic	NA
106609495	ENSSSAG00000005358	automatic	NA
106609494	ENSSSAG00000005572	automatic	NA
106609496	ENSSSAG00000108697	automatic	NA
100306847	ENSSSAG00000009664	automatic	NA
106609497	ENSSSAG00000101781	automatic	NA
106609498	ENSSSAG00000009681	automatic	NA
106609500	ENSSSAG00000009694	automatic	NA
106609501	ENSSSAG00000009697	automatic	NA
106609502	ENSSSAG00000009733	automatic	NA
106609503	ENSSSAG00000008362	automatic	NA
106609505	ENSSSAG00000009815	automatic	NA
106609506	ENSSSAG00000009898	automatic	NA
106609509	ENSSSAG00000009920	automatic	NA
106609511	ENSSSAG00000008457	automatic	NA
106609513	ENSSSAG00000009983	automatic	NA
106609512	ENSSSAG00000010001	automatic	NA
106609510	ENSSSAG00000010011	automatic	NA
106609514	ENSSSAG00000010105	automatic	NA
106609515	ENSSSAG00000010188	automatic	NA
106609516	ENSSSAG00000015784	automatic	NA
106609517	ENSSSAG00000015905	automatic	NA
106609518	ENSSSAG00000096362	automatic	NA
106609519	ENSSSAG00000027979	automatic	NA
106609523	ENSSSAG00000083027	automatic	NA
106609522	ENSSSAG00000085670	automatic	NA
106609538	ENSSSAG00000094193	automatic	NA
106609524	ENSSSAG00000030379	automatic	NA
106609526	ENSSSAG00000102528	automatic	NA
106609528	ENSSSAG00000105792	automatic	NA
106609529	ENSSSAG00000031752	automatic	NA
106609530	ENSSSAG00000032164	automatic	NA
106609531	ENSSSAG00000035678	automatic	NA
100195369	ENSSSAG00000041775	automatic	NA
106609539	ENSSSAG00000041875	automatic	NA
106609535	ENSSSAG00000041910	automatic	NA
106609536	ENSSSAG00000041932	automatic	NA
106609549	ENSSSAG00000042294	automatic	NA
106609550	ENSSSAG00000042380	automatic	NA
